Shipment_ID,Order_ID,Warehouse_ID,Carrier_ID,Dispatch_Date,Expected_Delivery_Date,Actual_Delivery_Date,Distance_KM,Shipping_Cost,Delivery_Status
SH00053173,ORD00053173,WH02,CAR04,2024-09-27,2024-09-29,2024-09-29,1234.1,186.81,On Time
SH00053174,ORD00053174,WH03,CAR01,2024-09-27,2024-09-30,2024-09-30,1188.3,250.43,On Time
SH00053175,ORD00053175,WH04,CAR02,2024-09-27,2024-09-30,2024-09-30,944.3,281.28,On Time
SH00053176,ORD00053176,WH05,CAR04,2024-09-28,2024-10-02,2024-10-02,1209.5,178.07,On Time
SH00053177,ORD00053177,WH01,CAR06,2024-09-27,2024-09-28,2024-09-28,1422.8,279.97,On Time
SH00053178,ORD00053178,WH02,CAR03,2024-09-28,2024-10-03,2024-10-03,194.8,224.32,On Time
SH00053179,ORD00053179,WH03,CAR06,2024-09-28,2024-09-30,2024-09-30,699.1,248.04,On Time
SH00053180,ORD00053180,WH04,CAR06,2024-09-28,2024-09-30,2024-09-30,184.1,230.8,On Time
SH00053181,ORD00053181,WH05,CAR02,2024-09-29,2024-09-30,2024-09-30,1021.1,255.62,On Time
SH00053182,ORD00053182,WH01,CAR02,2024-09-27,2024-09-30,2024-10-03,51.3,226.8,Late
SH00053183,ORD00053183,WH02,CAR02,2024-09-27,2024-09-30,2024-09-30,1003.9,271.91,On Time
SH00053184,ORD00053184,WH03,CAR05,2024-09-27,2024-09-30,2024-09-30,868.0,299.0,On Time
SH00053185,ORD00053185,WH04,CAR01,2024-09-28,2024-10-01,2024-10-01,628.8,227.02,On Time
SH00053186,ORD00053186,WH05,CAR06,2024-09-27,2024-09-29,2024-09-29,581.8,264.83,On Time
SH00053187,ORD00053187,WH01,CAR03,2024-09-28,2024-10-01,2024-10-01,754.8,252.46,On Time
SH00053188,ORD00053188,WH02,CAR05,2024-09-28,2024-10-02,2024-10-02,1090.6,319.79,On Time
SH00053189,ORD00053189,WH03,CAR04,2024-09-27,2024-09-29,2024-09-29,337.9,147.85,On Time
SH00053190,ORD00053190,WH04,CAR02,2024-09-29,2024-10-01,2024-10-01,1444.2,282.55,On Time
SH00053191,ORD00053191,WH05,CAR05,2024-09-27,2024-10-01,2024-10-01,947.2,318.5,On Time
SH00053192,ORD00053192,WH02,CAR01,2024-09-27,2024-09-29,2024-09-29,908.7,249.22,On Time
SH00053193,ORD00053193,WH03,CAR06,2024-09-28,2024-09-30,2024-09-30,263.1,238.49,On Time
SH00053194,ORD00053194,WH04,CAR03,2024-09-28,2024-09-30,2024-09-30,1471.5,322.57,On Time
SH00053195,ORD00053195,WH05,CAR01,2024-09-28,2024-09-30,2024-09-30,222.5,215.99,On Time
SH00053196,ORD00053196,WH01,CAR04,2024-09-28,2024-09-30,2024-09-30,1290.2,173.87,On Time
SH00053197,ORD00053197,WH02,CAR05,2024-09-27,2024-09-30,2024-09-30,1088.3,294.42,On Time
SH00053198,ORD00053198,WH03,CAR04,2024-09-28,2024-09-30,2024-10-01,562.0,169.16,Late
SH00053199,ORD00053199,WH04,CAR05,2024-09-27,2024-09-29,2024-09-29,1635.1,342.39,On Time
SH00053200,ORD00053200,WH05,CAR05,2024-09-28,2024-10-02,2024-10-02,337.9,266.74,On Time
SH00053201,ORD00053201,WH01,CAR06,2024-09-28,2024-10-02,2024-10-02,395.4,246.51,On Time
SH00053202,ORD00053202,WH02,CAR04,2024-09-29,2024-10-02,2024-10-02,349.8,156.34,On Time
SH00053203,ORD00053203,WH03,CAR06,2024-09-28,2024-09-30,2024-09-30,1630.7,331.57,On Time
SH00053204,ORD00053204,WH04,CAR04,2024-09-30,2024-10-03,2024-10-03,1687.5,230.54,On Time
SH00053205,ORD00053205,WH05,CAR05,2024-09-29,2024-10-01,2024-10-01,805.0,303.0,On Time
SH00053206,ORD00053206,WH01,CAR06,2024-09-28,2024-10-01,2024-10-01,907.3,273.6,On Time
SH00053207,ORD00053207,WH02,CAR05,2024-09-29,2024-10-01,2024-10-01,745.6,303.17,On Time
SH00053208,ORD00053208,WH03,CAR06,2024-09-28,2024-10-01,2024-10-01,1315.2,279.75,On Time
SH00053209,ORD00053209,WH04,CAR01,2024-09-29,2024-10-03,2024-10-03,838.7,234.68,On Time
SH00053210,ORD00053210,WH05,CAR03,2024-09-29,2024-10-01,2024-10-01,1039.3,260.51,On Time
SH00053211,ORD00053211,WH01,CAR02,2024-09-29,2024-10-01,2024-10-01,86.4,229.65,On Time
SH00053212,ORD00053212,WH02,CAR05,2024-09-28,2024-09-30,2024-09-30,182.3,261.29,On Time
SH00053213,ORD00053213,WH03,CAR04,2024-09-28,2024-09-30,2024-09-30,555.4,159.97,On Time
SH00053214,ORD00053214,WH04,CAR04,2024-09-29,2024-10-04,2024-10-04,62.0,135.93,On Time
SH00053215,ORD00053215,WH05,CAR03,2024-09-28,2024-10-02,2024-10-02,15.4,212.61,On Time
SH00053216,ORD00053216,WH01,CAR06,2024-09-29,2024-10-03,2024-10-03,687.1,266.88,On Time
SH00053217,ORD00053217,WH02,CAR01,2024-09-28,2024-10-01,2024-10-01,397.9,229.59,On Time
SH00053218,ORD00053218,WH03,CAR03,2024-09-30,2024-10-03,2024-10-03,24.3,213.36,On Time
SH00053219,ORD00053219,WH04,CAR06,2024-09-29,2024-10-02,2024-10-02,678.3,263.68,On Time
SH00053220,ORD00053220,WH05,CAR01,2024-09-29,2024-10-01,2024-10-01,264.5,220.05,On Time
SH00053221,ORD00053221,WH02,CAR05,2024-09-28,2024-10-03,2024-10-05,1249.5,315.83,Late
SH00053222,ORD00053222,WH03,CAR06,2024-09-30,2024-10-03,2024-10-03,208.0,230.8,On Time
SH00053223,ORD00053223,WH04,CAR06,2024-09-28,2024-09-30,2024-09-30,1560.4,282.75,On Time
SH00053224,ORD00053224,WH05,CAR06,2024-09-29,2024-10-02,2024-10-02,785.5,251.35,On Time
SH00053225,ORD00053225,WH02,CAR03,2024-09-28,2024-10-03,2024-10-03,757.6,260.6,On Time
SH00053226,ORD00053226,WH03,CAR06,2024-09-29,2024-09-30,2024-09-30,41.7,222.22,On Time
SH00053227,ORD00053227,WH05,CAR06,2024-09-29,2024-10-01,2024-10-01,378.7,232.83,On Time
SH00053228,ORD00053228,WH01,CAR02,2024-09-29,2024-10-03,2024-10-03,878.4,263.28,On Time
SH00053229,ORD00053229,WH02,CAR03,2024-09-28,2024-10-03,2024-10-04,1638.3,331.32,Late
SH00053230,ORD00053230,WH03,CAR01,2024-09-29,2024-09-30,2024-09-30,112.0,206.51,On Time
SH00053231,ORD00053231,WH04,CAR04,2024-09-28,2024-09-30,2024-09-30,1506.7,179.41,On Time
SH00053232,ORD00053232,WH05,CAR03,2024-09-28,2024-09-30,2024-09-30,917.9,254.76,On Time
SH00053233,ORD00053233,WH01,CAR04,2024-09-28,2024-09-30,2024-09-30,1353.8,178.57,On Time
SH00053234,ORD00053234,WH02,CAR02,2024-09-29,2024-10-02,2024-10-02,167.3,231.77,On Time
SH00053235,ORD00053235,WH03,CAR03,2024-09-29,2024-10-01,2024-10-01,114.3,219.77,On Time
SH00053236,ORD00053236,WH04,CAR03,2024-09-28,2024-09-30,2024-09-30,54.6,214.06,On Time
SH00053237,ORD00053237,WH05,CAR05,2024-09-28,2024-10-02,2024-10-02,1140.9,291.5,On Time
SH00053238,ORD00053238,WH01,CAR03,2024-09-28,2024-10-01,2024-10-01,1322.0,287.1,On Time
SH00053239,ORD00053239,WH02,CAR06,2024-09-28,2024-10-02,2024-10-02,682.1,274.56,On Time
SH00053240,ORD00053240,WH03,CAR02,2024-09-30,2024-10-02,2024-10-02,1723.3,341.32,On Time
SH00053241,ORD00053241,WH04,CAR04,2024-09-28,2024-10-01,2024-10-01,1016.0,182.72,On Time
SH00053242,ORD00053242,WH05,CAR01,2024-09-30,2024-10-02,2024-10-02,364.6,222.32,On Time
SH00053243,ORD00053243,WH01,CAR04,2024-09-28,2024-09-30,2024-09-30,1513.6,191.18,On Time
SH00053244,ORD00053244,WH02,CAR04,2024-09-29,2024-10-01,2024-10-01,474.1,154.06,On Time
SH00053245,ORD00053245,WH03,CAR03,2024-09-29,2024-10-02,2024-10-04,558.6,245.91,Late
SH00053246,ORD00053246,WH04,CAR02,2024-09-28,2024-09-30,2024-09-30,1346.7,295.77,On Time
SH00053247,ORD00053247,WH05,CAR03,2024-09-28,2024-10-02,2024-10-02,430.6,242.14,On Time
SH00053248,ORD00053248,WH01,CAR04,2024-09-28,2024-10-01,2024-10-01,1596.5,192.47,On Time
SH00053249,ORD00053249,WH02,CAR01,2024-09-28,2024-09-30,2024-09-30,817.7,254.16,On Time
SH00053250,ORD00053250,WH03,CAR04,2024-09-28,2024-09-30,2024-09-30,1649.1,215.91,On Time
SH00053251,ORD00053251,WH04,CAR04,2024-09-29,2024-10-01,2024-10-01,29.2,133.03,On Time
SH00053252,ORD00053252,WH05,CAR01,2024-09-30,2024-10-03,2024-10-03,1136.9,256.35,On Time
SH00053253,ORD00053253,WH01,CAR02,2024-09-28,2024-09-30,2024-09-30,348.2,249.13,On Time
SH00053254,ORD00053254,WH02,CAR06,2024-09-28,2024-09-30,2024-09-30,1413.5,331.45,On Time
SH00053255,ORD00053255,WH03,CAR06,2024-09-28,2024-09-30,2024-09-30,596.8,260.27,On Time
SH00053256,ORD00053256,WH04,CAR02,2024-09-28,2024-10-02,2024-10-02,1468.1,317.61,On Time
SH00053257,ORD00053257,WH05,CAR06,2024-09-28,2024-10-01,2024-10-01,279.7,237.76,On Time
SH00053258,ORD00053258,WH01,CAR01,2024-09-28,2024-10-01,2024-10-01,72.4,206.14,On Time
SH00053259,ORD00053259,WH02,CAR03,2024-09-28,2024-10-02,2024-10-02,1079.2,267.37,On Time
SH00053260,ORD00053260,WH03,CAR02,2024-09-28,2024-09-29,2024-09-29,1596.0,326.62,On Time
SH00053261,ORD00053261,WH04,CAR02,2024-09-29,2024-09-30,2024-09-30,321.6,233.96,On Time
SH00053262,ORD00053262,WH05,CAR05,2024-09-28,2024-09-29,2024-09-29,1223.1,288.21,On Time
SH00053263,ORD00053263,WH01,CAR02,2024-09-28,2024-10-01,2024-10-01,507.2,252.25,On Time
SH00053264,ORD00053264,WH02,CAR03,2024-09-29,2024-10-01,2024-10-01,1589.4,311.61,On Time
SH00053265,ORD00053265,WH03,CAR02,2024-09-28,2024-10-02,2024-10-02,276.4,234.78,On Time
SH00053266,ORD00053266,WH04,CAR05,2024-09-29,2024-09-30,2024-09-30,228.9,257.95,On Time
SH00053267,ORD00053267,WH05,CAR02,2024-09-28,2024-09-30,2024-09-30,1655.9,301.4,On Time
SH00053268,ORD00053268,WH01,CAR02,2024-09-28,2024-10-01,2024-10-01,1144.0,266.12,On Time
SH00053269,ORD00053269,WH02,CAR02,2024-09-30,2024-10-03,2024-10-03,1415.9,295.95,On Time
SH00053270,ORD00053270,WH03,CAR05,2024-09-29,2024-10-01,2024-10-01,1028.1,291.13,On Time
SH00053271,ORD00053271,WH04,CAR02,2024-09-28,2024-10-02,2024-10-03,1608.3,306.92,Late
SH00053272,ORD00053272,WH05,CAR03,2024-09-29,2024-10-01,2024-10-01,1004.6,245.59,On Time
SH00053273,ORD00053273,WH01,CAR03,2024-09-29,2024-10-01,2024-10-01,885.4,275.83,On Time
SH00053274,ORD00053274,WH02,CAR05,2024-09-28,2024-10-01,2024-10-01,99.2,253.7,On Time
SH00053275,ORD00053275,WH03,CAR02,2024-09-29,2024-10-02,2024-10-02,1702.3,302.1,On Time
SH00053276,ORD00053276,WH04,CAR03,2024-09-28,2024-10-02,2024-10-02,879.5,264.93,On Time
SH00053277,ORD00053277,WH05,CAR01,2024-09-28,2024-09-30,2024-09-30,1772.0,263.62,On Time
SH00053278,ORD00053278,WH01,CAR03,2024-09-30,2024-10-04,2024-10-04,1576.8,335.75,On Time
SH00053279,ORD00053279,WH02,CAR04,2024-09-30,2024-10-02,2024-10-02,1144.8,173.66,On Time
SH00053280,ORD00053280,WH03,CAR05,2024-09-29,2024-10-01,2024-10-01,407.1,263.66,On Time
SH00053281,ORD00053281,WH04,CAR03,2024-09-28,2024-09-30,2024-09-30,1043.3,244.59,On Time
SH00053282,ORD00053282,WH05,CAR06,2024-09-29,2024-10-01,2024-10-01,852.2,263.92,On Time
SH00053283,ORD00053283,WH01,CAR05,2024-09-29,2024-10-01,2024-10-01,1457.0,359.7,On Time
SH00053284,ORD00053284,WH02,CAR04,2024-09-29,2024-10-03,2024-10-03,1732.3,186.41,On Time
SH00053285,ORD00053285,WH03,CAR04,2024-09-28,2024-09-30,2024-09-30,747.4,179.7,On Time
SH00053286,ORD00053286,WH04,CAR06,2024-09-30,2024-10-02,2024-10-03,1761.1,291.26,Late
SH00053287,ORD00053287,WH05,CAR04,2024-09-30,2024-10-02,2024-10-02,1251.6,174.33,On Time
SH00053288,ORD00053288,WH01,CAR05,2024-09-28,2024-09-29,2024-09-29,171.7,260.8,On Time
SH00053289,ORD00053289,WH02,CAR01,2024-09-29,2024-10-02,2024-10-02,956.9,267.16,On Time
SH00053290,ORD00053290,WH03,CAR01,2024-09-28,2024-10-01,2024-10-01,1086.2,278.76,On Time
SH00053291,ORD00053291,WH04,CAR04,2024-09-29,2024-10-01,2024-10-02,808.8,173.68,Late
SH00053292,ORD00053292,WH05,CAR02,2024-09-30,2024-10-01,2024-10-01,1689.9,342.68,On Time
SH00053293,ORD00053293,WH01,CAR02,2024-09-28,2024-09-29,2024-09-29,1180.5,266.29,On Time
SH00053294,ORD00053294,WH02,CAR05,2024-09-30,2024-10-02,2024-10-02,1132.5,285.67,On Time
SH00053295,ORD00053295,WH03,CAR01,2024-09-28,2024-10-02,2024-10-02,1778.6,283.87,On Time
SH00053296,ORD00053296,WH04,CAR06,2024-09-28,2024-10-01,2024-10-01,663.6,256.12,On Time
SH00053297,ORD00053297,WH05,CAR02,2024-09-28,2024-10-01,2024-10-01,880.2,267.4,On Time
SH00053298,ORD00053298,WH01,CAR06,2024-09-29,2024-10-02,2024-10-02,1552.8,318.49,On Time
SH00053299,ORD00053299,WH02,CAR05,2024-09-28,2024-09-30,2024-09-30,1231.0,311.77,On Time
SH00053300,ORD00053300,WH03,CAR04,2024-09-28,2024-09-29,2024-09-29,849.6,159.1,On Time
SH00053301,ORD00053301,WH04,CAR06,2024-09-29,2024-10-03,2024-10-03,1641.5,292.66,On Time
SH00053302,ORD00053302,WH05,CAR03,2024-09-30,2024-10-04,2024-10-04,462.7,247.21,On Time
SH00053303,ORD00053303,WH01,CAR05,2024-09-28,2024-09-30,2024-09-30,153.7,261.1,On Time
SH00053304,ORD00053304,WH02,CAR05,2024-09-28,2024-09-30,2024-09-30,207.3,265.04,On Time
SH00053305,ORD00053305,WH03,CAR05,2024-09-28,2024-09-30,2024-09-30,76.0,254.47,On Time
SH00053306,ORD00053306,WH04,CAR05,2024-09-29,2024-10-02,2024-10-02,460.4,284.51,On Time
SH00053307,ORD00053307,WH05,CAR01,2024-09-28,2024-09-30,2024-09-30,671.6,226.3,On Time
SH00053308,ORD00053308,WH01,CAR01,2024-09-28,2024-09-30,2024-09-30,1490.9,251.25,On Time
SH00053309,ORD00053309,WH02,CAR06,2024-09-29,2024-10-03,2024-10-03,930.9,257.25,On Time
SH00053310,ORD00053310,WH03,CAR03,2024-09-29,2024-09-30,2024-09-30,1653.1,277.07,On Time
SH00053311,ORD00053311,WH04,CAR05,2024-09-28,2024-10-01,2024-10-01,127.6,258.66,On Time
SH00053312,ORD00053312,WH01,CAR02,2024-09-29,2024-10-03,2024-10-03,421.3,238.23,On Time
SH00053313,ORD00053313,WH02,CAR03,2024-09-28,2024-09-30,2024-09-30,552.8,236.71,On Time
SH00053314,ORD00053314,WH03,CAR05,2024-09-28,2024-10-01,2024-10-01,1664.3,331.74,On Time
SH00053315,ORD00053315,WH04,CAR01,2024-09-28,2024-10-01,2024-10-01,132.6,207.86,On Time
SH00053316,ORD00053316,WH05,CAR03,2024-09-28,2024-10-02,2024-10-02,597.0,233.87,On Time
SH00053317,ORD00053317,WH01,CAR02,2024-09-29,2024-10-02,2024-10-02,985.5,271.38,On Time
SH00053318,ORD00053318,WH02,CAR05,2024-09-28,2024-10-02,2024-10-02,659.8,287.91,On Time
SH00053319,ORD00053319,WH03,CAR04,2024-09-29,2024-10-03,2024-10-03,1241.2,193.75,On Time
SH00053320,ORD00053320,WH04,CAR06,2024-09-28,2024-10-02,2024-10-02,456.3,242.39,On Time
SH00053321,ORD00053321,WH05,CAR05,2024-09-28,2024-10-01,2024-10-01,436.4,283.63,On Time
SH00053322,ORD00053322,WH01,CAR01,2024-09-30,2024-10-05,2024-10-05,1151.6,272.95,On Time
SH00053323,ORD00053323,WH02,CAR05,2024-09-28,2024-10-02,2024-10-02,576.6,284.46,On Time
SH00053324,ORD00053324,WH03,CAR01,2024-09-29,2024-10-03,2024-10-03,1163.5,249.52,On Time
SH00053325,ORD00053325,WH04,CAR02,2024-09-28,2024-10-01,2024-10-01,204.6,232.53,On Time
SH00053326,ORD00053326,WH05,CAR04,2024-09-28,2024-09-30,2024-09-30,1734.5,254.83,On Time
SH00053327,ORD00053327,WH01,CAR06,2024-09-28,2024-10-01,2024-10-01,683.4,265.65,On Time
SH00053328,ORD00053328,WH02,CAR01,2024-09-29,2024-10-03,2024-10-03,1588.3,276.37,On Time
SH00053329,ORD00053329,WH03,CAR03,2024-09-28,2024-09-30,2024-09-30,448.8,240.48,On Time
SH00053330,ORD00053330,WH04,CAR04,2024-09-28,2024-09-30,2024-09-30,86.0,134.57,On Time
SH00053331,ORD00053331,WH05,CAR04,2024-09-29,2024-10-03,2024-10-03,667.8,154.41,On Time
SH00053332,ORD00053332,WH01,CAR03,2024-09-29,2024-10-03,2024-10-03,733.8,261.83,On Time
SH00053333,ORD00053333,WH02,CAR02,2024-09-28,2024-09-29,2024-09-29,129.8,233.1,On Time
SH00053334,ORD00053334,WH03,CAR04,2024-09-28,2024-09-30,2024-09-30,1489.5,202.91,On Time
SH00053335,ORD00053335,WH04,CAR05,2024-09-28,2024-10-02,2024-10-02,908.8,318.42,On Time
SH00053336,ORD00053336,WH05,CAR03,2024-09-28,2024-10-01,2024-10-01,833.5,251.84,On Time
SH00053337,ORD00053337,WH01,CAR03,2024-09-28,2024-10-02,2024-10-02,548.1,251.54,On Time
SH00053338,ORD00053338,WH02,CAR06,2024-09-28,2024-09-29,2024-09-29,25.1,221.79,On Time
SH00053339,ORD00053339,WH03,CAR01,2024-09-28,2024-09-30,2024-09-30,1180.0,272.13,On Time
SH00053340,ORD00053340,WH04,CAR06,2024-09-28,2024-10-01,2024-10-01,382.6,245.96,On Time
SH00053341,ORD00053341,WH05,CAR06,2024-09-29,2024-10-01,2024-10-01,1638.0,332.05,On Time
SH00053342,ORD00053342,WH01,CAR05,2024-09-28,2024-09-30,2024-09-30,955.6,302.48,On Time
SH00053343,ORD00053343,WH02,CAR04,2024-09-29,2024-10-02,2024-10-02,221.8,139.57,On Time
SH00053344,ORD00053344,WH03,CAR03,2024-09-28,2024-10-01,2024-10-01,1785.6,289.43,On Time
SH00053345,ORD00053345,WH04,CAR01,2024-09-29,2024-09-30,2024-09-30,476.1,227.73,On Time
SH00053346,ORD00053346,WH05,CAR05,2024-09-28,2024-10-01,2024-10-01,1332.0,290.07,On Time
SH00053347,ORD00053347,WH01,CAR02,2024-09-29,2024-10-02,2024-10-02,575.7,246.2,On Time
SH00053348,ORD00053348,WH02,CAR05,2024-09-29,2024-10-02,2024-10-02,21.4,250.17,On Time
SH00053349,ORD00053349,WH03,CAR01,2024-09-28,2024-09-29,2024-10-01,1565.6,257.56,Late
SH00053350,ORD00053350,WH04,CAR05,2024-09-29,2024-10-02,2024-10-03,1418.6,336.86,Late
SH00053351,ORD00053351,WH05,CAR03,2024-09-29,2024-09-30,2024-10-02,35.2,214.31,Late
SH00053352,ORD00053352,WH01,CAR02,2024-09-29,2024-10-04,2024-10-04,308.2,233.65,On Time
SH00053353,ORD00053353,WH02,CAR05,2024-09-30,2024-10-02,2024-10-02,124.8,257.12,On Time
SH00053354,ORD00053354,WH03,CAR04,2024-09-28,2024-10-01,2024-10-01,635.8,159.05,On Time
SH00053355,ORD00053355,WH04,CAR04,2024-09-29,2024-10-02,2024-10-02,1026.4,171.51,On Time
SH00053356,ORD00053356,WH05,CAR03,2024-09-28,2024-10-02,2024-10-02,507.7,251.11,On Time
SH00053357,ORD00053357,WH01,CAR04,2024-09-29,2024-10-01,2024-10-01,1071.9,196.89,On Time
SH00053358,ORD00053358,WH02,CAR03,2024-09-28,2024-09-30,2024-09-30,1770.5,343.29,On Time
SH00053359,ORD00053359,WH03,CAR04,2024-09-28,2024-10-02,2024-10-02,876.3,182.64,On Time
SH00053360,ORD00053360,WH04,CAR01,2024-09-28,2024-09-30,2024-09-30,470.6,234.73,On Time
SH00053361,ORD00053361,WH05,CAR01,2024-09-28,2024-09-30,2024-09-30,1773.9,271.39,On Time
SH00053362,ORD00053362,WH01,CAR04,2024-09-29,2024-10-02,2024-10-02,711.5,165.45,On Time
SH00053363,ORD00053363,WH02,CAR01,2024-09-29,2024-10-02,2024-10-02,1042.6,245.33,On Time
SH00053364,ORD00053364,WH03,CAR02,2024-09-28,2024-10-03,2024-10-03,669.2,273.18,On Time
SH00053365,ORD00053365,WH04,CAR05,2024-09-28,2024-10-01,2024-10-01,365.7,263.08,On Time
SH00053366,ORD00053366,WH05,CAR02,2024-09-28,2024-10-01,2024-10-01,1741.4,339.83,On Time
SH00053367,ORD00053367,WH01,CAR01,2024-09-28,2024-09-30,2024-09-30,718.0,241.95,On Time
SH00053368,ORD00053368,WH02,CAR04,2024-09-28,2024-10-01,2024-10-01,219.7,138.32,On Time
SH00053369,ORD00053369,WH03,CAR01,2024-09-28,2024-10-02,2024-10-02,968.0,258.7,On Time
SH00053370,ORD00053370,WH04,CAR02,2024-09-29,2024-10-01,2024-10-01,1136.3,269.76,On Time
SH00053371,ORD00053371,WH05,CAR02,2024-09-30,2024-10-02,2024-10-02,1138.0,295.92,On Time
SH00053372,ORD00053372,WH01,CAR04,2024-09-30,2024-10-04,2024-10-04,1708.8,211.32,On Time
SH00053373,ORD00053373,WH02,CAR01,2024-09-28,2024-09-30,2024-09-30,785.7,256.24,On Time
SH00053374,ORD00053374,WH03,CAR01,2024-09-28,2024-09-30,2024-09-30,518.8,241.06,On Time
SH00053375,ORD00053375,WH04,CAR05,2024-09-30,2024-10-02,2024-10-02,1158.9,317.91,On Time
SH00053376,ORD00053376,WH05,CAR06,2024-09-29,2024-09-30,2024-09-30,1014.4,252.89,On Time
SH00053377,ORD00053377,WH01,CAR03,2024-09-28,2024-10-01,2024-10-01,1717.4,307.07,On Time
SH00053378,ORD00053378,WH02,CAR01,2024-09-29,2024-10-02,2024-10-02,947.4,236.43,On Time
SH00053379,ORD00053379,WH03,CAR02,2024-09-29,2024-09-30,2024-09-30,1753.7,280.85,On Time
SH00053380,ORD00053380,WH04,CAR05,2024-09-29,2024-10-01,2024-10-01,1176.4,304.84,On Time
SH00053381,ORD00053381,WH05,CAR06,2024-09-29,2024-09-30,2024-09-30,664.6,243.67,On Time
SH00053382,ORD00053382,WH01,CAR06,2024-09-28,2024-09-29,2024-09-29,672.0,241.45,On Time
SH00053383,ORD00053383,WH02,CAR02,2024-09-28,2024-10-02,2024-10-02,304.0,239.04,On Time
SH00053384,ORD00053384,WH03,CAR02,2024-09-29,2024-10-01,2024-10-01,839.3,288.96,On Time
SH00053385,ORD00053385,WH04,CAR05,2024-09-29,2024-10-03,2024-10-03,1317.8,295.62,On Time
SH00053386,ORD00053386,WH05,CAR02,2024-09-28,2024-10-01,2024-10-01,644.0,254.27,On Time
SH00053387,ORD00053387,WH01,CAR05,2024-09-28,2024-09-30,2024-09-30,1055.4,286.7,On Time
SH00053388,ORD00053388,WH02,CAR02,2024-09-29,2024-10-02,2024-10-02,1378.8,330.13,On Time
SH00053389,ORD00053389,WH03,CAR04,2024-09-29,2024-10-02,2024-10-02,418.1,148.54,On Time
SH00053390,ORD00053390,WH04,CAR06,2024-09-29,2024-10-02,2024-10-02,1327.1,285.63,On Time
SH00053391,ORD00053391,WH05,CAR01,2024-09-28,2024-10-01,2024-10-01,348.7,222.47,On Time
SH00053392,ORD00053392,WH01,CAR06,2024-09-29,2024-10-03,2024-10-03,1143.5,285.36,On Time
SH00053393,ORD00053393,WH02,CAR04,2024-09-29,2024-10-03,2024-10-03,1403.8,235.07,On Time
SH00053394,ORD00053394,WH03,CAR06,2024-09-29,2024-10-02,2024-10-02,968.5,271.61,On Time
SH00053395,ORD00053395,WH04,CAR05,2024-09-29,2024-10-01,2024-10-01,750.6,295.42,On Time
SH00053396,ORD00053396,WH05,CAR04,2024-09-28,2024-09-30,2024-09-30,1111.7,172.44,On Time
SH00053397,ORD00053397,WH01,CAR05,2024-09-30,2024-10-03,2024-10-03,276.4,263.31,On Time
SH00053398,ORD00053398,WH02,CAR05,2024-09-30,2024-10-01,2024-10-01,110.2,256.88,On Time
SH00053399,ORD00053399,WH03,CAR06,2024-09-30,2024-10-04,2024-10-04,1681.0,312.93,On Time
SH00053400,ORD00053400,WH04,CAR03,2024-09-29,2024-10-02,2024-10-02,1397.4,267.11,On Time
SH00053401,ORD00053401,WH05,CAR02,2024-09-29,2024-10-01,2024-10-01,1796.9,347.33,On Time
SH00053402,ORD00053402,WH01,CAR01,2024-09-29,2024-10-03,2024-10-03,57.7,205.99,On Time
SH00053403,ORD00053403,WH02,CAR02,2024-09-29,2024-10-02,2024-10-02,949.0,294.01,On Time
SH00053404,ORD00053404,WH03,CAR04,2024-09-29,2024-10-01,2024-10-01,1109.8,165.86,On Time
SH00053405,ORD00053405,WH04,CAR06,2024-09-29,2024-10-03,2024-10-03,357.8,243.54,On Time
SH00053406,ORD00053406,WH05,CAR05,2024-09-30,2024-10-01,2024-10-01,359.1,270.17,On Time
SH00053407,ORD00053407,WH01,CAR03,2024-09-29,2024-10-03,2024-10-03,185.8,221.28,On Time
SH00053408,ORD00053408,WH02,CAR02,2024-09-29,2024-10-02,2024-10-02,148.9,235.18,On Time
SH00053409,ORD00053409,WH03,CAR05,2024-09-29,2024-10-02,2024-10-02,1516.4,366.62,On Time
SH00053410,ORD00053410,WH04,CAR01,2024-09-29,2024-10-02,2024-10-02,1771.0,270.52,On Time
SH00053411,ORD00053411,WH05,CAR02,2024-09-29,2024-10-03,2024-10-03,115.8,228.35,On Time
SH00053412,ORD00053412,WH01,CAR06,2024-09-29,2024-10-02,2024-10-02,438.5,245.89,On Time
SH00053413,ORD00053413,WH02,CAR06,2024-09-30,2024-10-01,2024-10-01,233.5,232.49,On Time
SH00053414,ORD00053414,WH03,CAR01,2024-10-01,2024-10-03,2024-10-03,1610.8,270.89,On Time
SH00053415,ORD00053415,WH04,CAR03,2024-09-30,2024-10-04,2024-10-04,1308.1,316.24,On Time
SH00053416,ORD00053416,WH05,CAR01,2024-09-30,2024-10-01,2024-10-01,295.8,225.49,On Time
SH00053417,ORD00053417,WH01,CAR02,2024-09-29,2024-10-02,2024-10-02,1678.8,284.77,On Time
SH00053418,ORD00053418,WH02,CAR04,2024-09-30,2024-10-01,2024-10-01,1319.3,177.98,On Time
SH00053419,ORD00053419,WH03,CAR06,2024-09-29,2024-10-02,2024-10-02,1374.0,285.34,On Time
SH00053420,ORD00053420,WH04,CAR04,2024-09-30,2024-10-01,2024-10-02,974.0,187.44,Late
SH00053421,ORD00053421,WH05,CAR06,2024-09-29,2024-10-01,2024-10-01,404.0,244.36,On Time
SH00053422,ORD00053422,WH01,CAR02,2024-09-30,2024-10-03,2024-10-03,1381.9,270.04,On Time
SH00053423,ORD00053423,WH02,CAR02,2024-09-29,2024-10-02,2024-10-02,804.4,252.2,On Time
