PO_ID,Supplier_ID,Product_ID,Warehouse_ID,Order_Date,Expected_Delivery_Date,Actual_Delivery_Date,Ordered_Qty,Received_Qty,Unit_Cost,PO_Value
PO0004807,S002,P0027,WH04,2025-02-19,2025-02-25,2025-02-26,212,198,545.55,115656.73
PO0004808,S009,P0030,WH03,2025-02-19,2025-02-27,2025-02-27,303,292,2549.4,772469.02
PO0004809,S004,P0033,WH05,2025-02-19,2025-02-24,2025-02-27,82,77,2125.28,174273.27
PO0004810,S002,P0037,WH02,2025-02-19,2025-02-28,2025-02-28,117,111,1623.69,189971.98
PO0004811,S009,P0001,WH02,2025-02-20,2025-02-27,2025-02-27,186,172,1340.35,249305.15
PO0004812,S008,P0004,WH01,2025-02-20,2025-02-25,2025-02-25,153,145,1544.95,236377.32
PO0004813,S009,P0005,WH03,2025-02-20,2025-03-03,2025-03-03,73,64,1222.63,89252.2
PO0004814,S011,P0012,WH01,2025-02-20,2025-02-26,2025-03-01,50,49,2245.99,112299.57
PO0004815,S011,P0012,WH04,2025-02-20,2025-02-22,2025-02-22,50,49,2372.41,118620.49
PO0004816,S007,P0013,WH01,2025-02-20,2025-02-25,2025-02-25,53,50,2817.47,149326.08
PO0004817,S007,P0013,WH02,2025-02-20,2025-02-23,2025-02-23,68,64,2651.09,180274.43
PO0004818,S006,P0018,WH04,2025-02-20,2025-02-27,2025-02-27,50,49,1100.63,55031.61
PO0004819,S006,P0020,WH04,2025-02-20,2025-02-26,2025-02-27,159,154,2422.93,385246.66
PO0004820,S002,P0027,WH04,2025-02-20,2025-02-27,2025-02-27,169,164,571.16,96526.73
PO0004821,S004,P0033,WH05,2025-02-20,2025-02-26,2025-02-28,106,103,2136.11,226428.06
PO0004822,S008,P0038,WH05,2025-02-20,2025-02-25,2025-02-25,108,97,1775.74,191779.44
PO0004823,S009,P0001,WH01,2025-02-21,2025-03-02,2025-03-03,173,166,1464.78,253406.45
PO0004824,S009,P0001,WH05,2025-02-21,2025-03-01,2025-03-01,174,164,1445.03,251434.9
PO0004825,S009,P0002,WH01,2025-02-21,2025-03-03,2025-03-03,151,143,767.83,115942.56
PO0004826,S010,P0009,WH05,2025-02-21,2025-03-01,2025-03-02,69,68,2453.83,169314.47
PO0004827,S011,P0012,WH04,2025-02-21,2025-02-24,2025-02-24,50,43,2375.01,118750.56
PO0004828,S010,P0021,WH04,2025-02-21,2025-02-28,2025-03-01,185,183,741.61,137198.04
PO0004829,S006,P0023,WH02,2025-02-21,2025-02-26,2025-02-26,105,104,726.19,76249.92
PO0004830,S006,P0025,WH03,2025-02-21,2025-02-27,2025-02-27,158,157,1433.36,226471.36
PO0004831,S004,P0029,WH04,2025-02-21,2025-02-27,2025-03-04,172,167,3386.56,582488.54
PO0004832,S009,P0030,WH04,2025-02-21,2025-03-02,2025-03-05,201,191,2638.19,530275.97
PO0004833,S009,P0032,WH04,2025-02-21,2025-03-01,2025-03-01,228,215,1730.5,394553.66
PO0004834,S008,P0036,WH03,2025-02-21,2025-02-27,2025-02-27,234,222,2094.64,490146.68
PO0004835,S008,P0038,WH03,2025-02-21,2025-02-26,2025-02-26,243,229,1820.46,442370.99
PO0004836,S007,P0010,WH05,2025-02-22,2025-02-25,2025-02-27,58,55,2723.14,157942.25
PO0004837,S010,P0014,WH04,2025-02-22,2025-03-04,2025-03-04,289,283,1901.9,549647.7
PO0004838,S006,P0018,WH03,2025-02-22,2025-03-01,2025-03-04,105,103,1145.4,120267.16
PO0004839,S006,P0023,WH02,2025-02-22,2025-02-28,2025-02-28,109,108,664.86,72469.35
PO0004840,S012,P0026,WH02,2025-02-22,2025-03-05,2025-03-05,409,396,2164.86,885429.13
PO0004841,S009,P0032,WH04,2025-02-22,2025-03-02,2025-03-05,248,235,1594.17,395353.99
PO0004842,S012,P0040,WH05,2025-02-22,2025-03-06,2025-03-07,50,46,706.11,35305.74
PO0004843,S010,P0009,WH01,2025-02-23,2025-03-05,2025-03-05,51,50,2503.39,127672.84
PO0004844,S007,P0010,WH01,2025-02-23,2025-02-28,2025-03-02,50,48,2866.9,143345.0
PO0004845,S007,P0010,WH05,2025-02-23,2025-03-01,2025-03-01,82,81,2848.87,233607.46
PO0004846,S010,P0014,WH04,2025-02-23,2025-03-03,2025-03-03,187,183,1978.18,369920.42
PO0004847,S006,P0018,WH03,2025-02-23,2025-03-01,2025-03-02,94,94,1152.25,108311.42
PO0004848,S006,P0020,WH04,2025-02-23,2025-03-02,2025-03-07,141,141,2442.6,344406.89
PO0004849,S012,P0026,WH05,2025-02-23,2025-03-04,2025-03-06,227,217,2284.6,518604.83
PO0004850,S002,P0027,WH04,2025-02-23,2025-03-03,2025-03-03,177,164,560.58,99222.72
PO0004851,S004,P0033,WH05,2025-02-23,2025-03-04,2025-03-07,108,102,1977.23,213541.08
PO0004852,S009,P0035,WH03,2025-02-23,2025-03-03,2025-03-04,151,135,1552.64,234448.97
PO0004853,S009,P0035,WH05,2025-02-23,2025-03-02,2025-03-02,103,95,1573.54,162074.95
PO0004854,S002,P0039,WH01,2025-02-23,2025-03-03,2025-03-05,84,75,500.39,42032.51
PO0004855,S009,P0001,WH01,2025-02-24,2025-03-07,2025-03-10,128,118,1336.07,171017.21
PO0004856,S011,P0006,WH05,2025-02-24,2025-02-26,2025-03-03,50,48,2982.54,149127.07
PO0004857,S006,P0018,WH02,2025-02-24,2025-03-03,2025-03-03,72,68,1043.83,75155.86
PO0004858,S006,P0023,WH04,2025-02-24,2025-03-03,2025-03-03,87,85,688.19,59872.52
PO0004859,S006,P0025,WH03,2025-02-24,2025-03-01,2025-03-01,240,236,1368.39,328413.86
PO0004860,S006,P0028,WH02,2025-02-24,2025-03-04,2025-03-06,222,218,3153.97,700182.22
PO0004861,S009,P0030,WH03,2025-02-24,2025-03-02,2025-03-03,195,185,2563.19,499822.74
PO0004862,S009,P0035,WH03,2025-02-24,2025-03-05,2025-03-07,213,202,1679.11,357649.8
PO0004863,S008,P0038,WH01,2025-02-24,2025-02-26,2025-02-26,144,136,1718.94,247527.84
PO0004864,S008,P0038,WH03,2025-02-24,2025-02-28,2025-03-01,213,200,1887.37,402010.03
PO0004865,S008,P0038,WH05,2025-02-24,2025-02-27,2025-02-27,155,145,1710.93,265194.56
PO0004866,S009,P0001,WH01,2025-02-25,2025-03-04,2025-03-09,182,173,1318.13,239899.15
PO0004867,S009,P0005,WH03,2025-02-25,2025-03-05,2025-03-05,67,61,1182.71,79241.7
PO0004868,S010,P0009,WH02,2025-02-25,2025-03-06,2025-03-06,69,68,2257.96,155799.1
PO0004869,S012,P0016,WH03,2025-02-25,2025-03-08,2025-03-08,374,360,848.72,317422.98
PO0004870,S006,P0018,WH04,2025-02-25,2025-03-05,2025-03-07,73,72,1101.15,80383.91
PO0004871,S010,P0021,WH04,2025-02-25,2025-03-03,2025-03-03,184,183,739.78,136120.3
PO0004872,S006,P0023,WH02,2025-02-25,2025-03-03,2025-03-06,94,92,711.82,66911.14
PO0004873,S012,P0026,WH05,2025-02-25,2025-03-08,2025-03-11,326,310,2292.46,747341.71
PO0004874,S002,P0027,WH04,2025-02-25,2025-03-03,2025-03-03,213,200,548.88,116911.16
PO0004875,S002,P0027,WH05,2025-02-25,2025-03-05,2025-03-05,225,213,571.41,128566.37
PO0004876,S004,P0029,WH04,2025-02-25,2025-03-03,2025-03-03,177,165,3309.67,585811.57
PO0004877,S009,P0030,WH03,2025-02-25,2025-03-03,2025-03-05,315,283,2698.12,849906.51
PO0004878,S006,P0034,WH01,2025-02-25,2025-03-04,2025-03-04,50,50,3024.8,151240.03
PO0004879,S002,P0037,WH01,2025-02-25,2025-03-01,2025-03-02,55,53,1459.07,80248.64
PO0004880,S008,P0038,WH01,2025-02-25,2025-03-01,2025-03-02,134,123,1843.54,247034.94
PO0004881,S009,P0001,WH01,2025-02-26,2025-03-06,2025-03-09,152,144,1336.05,203079.4
PO0004882,S010,P0009,WH02,2025-02-26,2025-03-04,2025-03-05,62,60,2511.35,155703.61
PO0004883,S011,P0012,WH02,2025-02-26,2025-03-03,2025-03-04,54,54,2297.38,124058.52
PO0004884,S007,P0013,WH03,2025-02-26,2025-03-01,2025-03-01,50,48,2691.19,134559.64
PO0004885,S012,P0016,WH02,2025-02-26,2025-03-07,2025-03-07,369,354,865.07,319211.09
PO0004886,S012,P0016,WH03,2025-02-26,2025-03-09,2025-03-09,227,220,853.77,193806.37
PO0004887,S006,P0025,WH03,2025-02-26,2025-03-03,2025-03-06,248,246,1430.88,354859.07
PO0004888,S012,P0026,WH02,2025-02-26,2025-03-09,2025-03-09,225,217,2142.62,482089.57
PO0004889,S012,P0040,WH05,2025-02-26,2025-03-08,2025-03-08,50,48,747.13,37356.35
PO0004890,S004,P0007,WH04,2025-02-27,2025-03-05,2025-03-06,179,172,2296.12,411004.76
PO0004891,S010,P0009,WH01,2025-02-27,2025-03-06,2025-03-07,62,62,2248.61,139413.76
PO0004892,S012,P0016,WH02,2025-02-27,2025-03-09,2025-03-09,298,291,852.83,254143.32
PO0004893,S008,P0019,WH04,2025-02-27,2025-03-05,2025-03-05,199,178,2055.17,408979.05
PO0004894,S012,P0026,WH02,2025-02-27,2025-03-08,2025-03-08,392,379,2213.56,867717.03
PO0004895,S012,P0026,WH05,2025-02-27,2025-03-11,2025-03-11,309,296,2238.49,691693.42
PO0004896,S009,P0030,WH04,2025-02-27,2025-03-07,2025-03-08,136,127,2508.75,341190.59
PO0004897,S011,P0006,WH05,2025-02-28,2025-03-04,2025-03-04,50,49,2870.33,143516.69
PO0004898,S004,P0007,WH04,2025-02-28,2025-03-05,2025-03-05,105,104,2373.32,249198.15
PO0004899,S010,P0009,WH01,2025-02-28,2025-03-07,2025-03-07,63,63,2416.35,152230.09
PO0004900,S010,P0009,WH02,2025-02-28,2025-03-09,2025-03-10,85,85,2256.51,191803.26
PO0004901,S007,P0010,WH01,2025-02-28,2025-03-02,2025-03-02,73,71,2601.77,189928.91
PO0004902,S007,P0010,WH03,2025-02-28,2025-03-06,2025-03-07,82,77,2841.83,233029.67
PO0004903,S011,P0012,WH02,2025-02-28,2025-03-04,2025-03-04,74,72,2248.63,166398.33
PO0004904,S011,P0012,WH05,2025-02-28,2025-03-05,2025-03-05,50,48,2506.72,125336.24
PO0004905,S007,P0013,WH03,2025-02-28,2025-03-04,2025-03-05,74,71,2824.54,209015.68
PO0004906,S010,P0021,WH04,2025-02-28,2025-03-08,2025-03-08,194,192,740.33,143624.07
PO0004907,S002,P0027,WH05,2025-02-28,2025-03-06,2025-03-08,194,180,527.2,102277.65
PO0004908,S009,P0032,WH01,2025-02-28,2025-03-10,2025-03-11,259,243,1718.48,445085.45
PO0004909,S009,P0035,WH05,2025-02-28,2025-03-10,2025-03-10,147,136,1548.87,227684.06
PO0004910,S009,P0005,WH05,2025-03-01,2025-03-10,2025-03-10,67,65,1223.58,81979.9
PO0004911,S004,P0007,WH04,2025-03-01,2025-03-06,2025-03-06,161,153,2378.45,382929.72
PO0004912,S010,P0008,WH05,2025-03-01,2025-03-10,2025-03-12,103,103,861.65,88749.95
PO0004913,S007,P0010,WH03,2025-03-01,2025-03-06,2025-03-07,81,78,2817.51,228217.99
PO0004914,S011,P0012,WH02,2025-03-01,2025-03-06,2025-03-08,79,75,2518.81,198986.35
PO0004915,S012,P0016,WH02,2025-03-01,2025-03-13,2025-03-15,329,317,916.11,301398.56
PO0004916,S006,P0020,WH01,2025-03-01,2025-03-08,2025-03-08,183,179,2282.01,417607.37
PO0004917,S002,P0027,WH02,2025-03-01,2025-03-08,2025-03-09,159,152,540.2,85891.1
PO0004918,S006,P0034,WH01,2025-03-01,2025-03-09,2025-03-09,50,50,3100.46,155023.17
PO0004919,S009,P0035,WH02,2025-03-01,2025-03-08,2025-03-11,182,176,1624.0,295568.51
PO0004920,S009,P0035,WH03,2025-03-01,2025-03-09,2025-03-09,228,213,1633.56,372452.28
PO0004921,S009,P0001,WH01,2025-03-02,2025-03-12,2025-03-12,169,159,1384.02,233899.1
PO0004922,S009,P0002,WH05,2025-03-02,2025-03-11,2025-03-11,141,130,812.39,114546.54
PO0004923,S008,P0004,WH01,2025-03-02,2025-03-06,2025-03-08,260,244,1600.6,416156.7
PO0004924,S009,P0005,WH05,2025-03-02,2025-03-11,2025-03-12,97,94,1144.94,111058.97
PO0004925,S011,P0006,WH03,2025-03-02,2025-03-05,2025-03-05,52,51,2743.86,142680.93
PO0004926,S010,P0008,WH05,2025-03-02,2025-03-06,2025-03-06,87,87,829.18,72138.62
PO0004927,S007,P0011,WH04,2025-03-02,2025-03-07,2025-03-09,70,67,611.46,42802.44
PO0004928,S008,P0019,WH04,2025-03-02,2025-03-08,2025-03-11,180,166,1993.96,358912.0
PO0004929,S012,P0026,WH03,2025-03-02,2025-03-13,2025-03-13,307,299,2336.75,717382.49
PO0004930,S002,P0027,WH05,2025-03-02,2025-03-09,2025-03-09,235,223,528.66,124235.66
PO0004931,S004,P0029,WH05,2025-03-02,2025-03-07,2025-03-07,236,224,3235.49,763575.91
PO0004932,S009,P0030,WH04,2025-03-02,2025-03-10,2025-03-15,126,119,2448.22,308476.19
PO0004933,S009,P0032,WH01,2025-03-02,2025-03-10,2025-03-13,179,159,1719.33,307759.97
PO0004934,S006,P0034,WH01,2025-03-02,2025-03-10,2025-03-10,50,47,2879.14,143956.99
PO0004935,S002,P0039,WH01,2025-03-02,2025-03-07,2025-03-09,58,56,480.29,27857.1
PO0004936,S002,P0039,WH05,2025-03-02,2025-03-10,2025-03-10,50,48,522.56,26127.87
PO0004937,S007,P0011,WH02,2025-03-03,2025-03-06,2025-03-06,142,135,637.26,90490.32
PO0004938,S004,P0015,WH03,2025-03-03,2025-03-09,2025-03-12,163,153,247.62,40361.96
PO0004939,S006,P0024,WH02,2025-03-03,2025-03-11,2025-03-11,50,50,629.28,31463.87
PO0004940,S009,P0032,WH01,2025-03-03,2025-03-12,2025-03-13,182,176,1761.32,320560.56
PO0004941,S002,P0039,WH05,2025-03-03,2025-03-11,2025-03-11,75,69,524.17,39312.42
PO0004942,S009,P0001,WH03,2025-03-04,2025-03-14,2025-03-14,221,209,1420.84,314006.68
PO0004943,S004,P0007,WH04,2025-03-04,2025-03-10,2025-03-10,200,194,2500.74,500147.94
PO0004944,S007,P0010,WH02,2025-03-04,2025-03-08,2025-03-10,70,66,2879.19,201543.03
PO0004945,S007,P0011,WH04,2025-03-04,2025-03-09,2025-03-09,76,74,620.16,47132.28
PO0004946,S007,P0013,WH02,2025-03-04,2025-03-08,2025-03-13,71,69,2711.85,192541.32
PO0004947,S004,P0015,WH03,2025-03-04,2025-03-10,2025-03-10,112,109,263.84,29550.12
PO0004948,S002,P0039,WH01,2025-03-04,2025-03-09,2025-03-14,84,80,492.79,41394.51
PO0004949,S002,P0039,WH05,2025-03-04,2025-03-11,2025-03-12,70,65,506.72,35470.4
PO0004950,S008,P0004,WH01,2025-03-05,2025-03-07,2025-03-07,165,156,1619.75,267258.18
PO0004951,S011,P0006,WH01,2025-03-05,2025-03-07,2025-03-07,50,48,2885.4,144270.17
PO0004952,S007,P0011,WH01,2025-03-05,2025-03-11,2025-03-13,68,65,622.15,42306.37
PO0004953,S007,P0011,WH02,2025-03-05,2025-03-10,2025-03-10,131,126,608.54,79719.38
PO0004954,S007,P0013,WH04,2025-03-05,2025-03-09,2025-03-11,56,56,2730.73,152920.76
PO0004955,S010,P0021,WH05,2025-03-05,2025-03-14,2025-03-14,231,230,716.98,165621.47
PO0004956,S006,P0024,WH02,2025-03-05,2025-03-13,2025-03-15,50,50,687.91,34395.41
PO0004957,S006,P0028,WH01,2025-03-05,2025-03-13,2025-03-14,166,164,3006.85,499136.61
PO0004958,S009,P0035,WH02,2025-03-05,2025-03-14,2025-03-15,208,199,1653.16,343857.74
PO0004959,S009,P0001,WH03,2025-03-06,2025-03-13,2025-03-14,290,272,1363.75,395487.76
PO0004960,S009,P0002,WH05,2025-03-06,2025-03-13,2025-03-13,137,129,801.74,109838.95
PO0004961,S011,P0006,WH01,2025-03-06,2025-03-08,2025-03-08,50,48,2988.41,149420.27
PO0004962,S007,P0013,WH05,2025-03-06,2025-03-11,2025-03-13,60,55,2861.9,171713.96
PO0004963,S010,P0014,WH03,2025-03-06,2025-03-14,2025-03-15,284,281,2085.02,592146.94
PO0004964,S010,P0021,WH05,2025-03-06,2025-03-15,2025-03-15,185,183,705.93,130597.1
PO0004965,S012,P0026,WH03,2025-03-06,2025-03-17,2025-03-17,381,374,2207.89,841205.05
PO0004966,S004,P0031,WH04,2025-03-06,2025-03-13,2025-03-13,50,48,494.85,24742.45
PO0004967,S004,P0033,WH02,2025-03-06,2025-03-14,2025-03-14,142,135,1976.32,280637.37
PO0004968,S004,P0033,WH03,2025-03-06,2025-03-14,2025-03-14,189,181,1972.04,372716.2
PO0004969,S009,P0005,WH05,2025-03-07,2025-03-15,2025-03-15,59,59,1217.15,71811.9
PO0004970,S007,P0011,WH01,2025-03-07,2025-03-12,2025-03-14,111,105,627.62,69665.61
PO0004971,S004,P0015,WH02,2025-03-07,2025-03-16,2025-03-16,152,142,265.85,40408.94
PO0004972,S011,P0017,WH02,2025-03-07,2025-03-10,2025-03-10,332,314,920.97,305763.45
PO0004973,S011,P0017,WH05,2025-03-07,2025-03-11,2025-03-12,260,247,907.46,235938.35
PO0004974,S008,P0019,WH02,2025-03-07,2025-03-11,2025-03-12,246,232,2063.37,507588.63
PO0004975,S008,P0019,WH03,2025-03-07,2025-03-13,2025-03-13,204,191,2000.63,408128.27
PO0004976,S006,P0020,WH01,2025-03-07,2025-03-12,2025-03-17,111,111,2354.56,261356.17
PO0004977,S006,P0023,WH05,2025-03-07,2025-03-13,2025-03-13,76,74,666.5,50654.26
PO0004978,S006,P0024,WH02,2025-03-07,2025-03-11,2025-03-11,77,75,621.76,47875.17
PO0004979,S002,P0027,WH01,2025-03-07,2025-03-14,2025-03-14,195,183,573.18,111770.11
PO0004980,S006,P0028,WH03,2025-03-07,2025-03-13,2025-03-13,281,277,3328.88,935415.96
PO0004981,S009,P0030,WH05,2025-03-07,2025-03-15,2025-03-16,239,220,2625.62,627522.7
PO0004982,S009,P0032,WH01,2025-03-07,2025-03-17,2025-03-17,262,246,1706.25,447037.73
PO0004983,S009,P0035,WH04,2025-03-07,2025-03-14,2025-03-16,137,129,1523.21,208679.51
PO0004984,S002,P0039,WH05,2025-03-07,2025-03-14,2025-03-14,61,57,516.19,31487.46
PO0004985,S009,P0001,WH03,2025-03-08,2025-03-17,2025-03-17,199,190,1444.17,287390.57
PO0004986,S008,P0004,WH02,2025-03-08,2025-03-10,2025-03-10,231,212,1582.73,365609.5
PO0004987,S007,P0010,WH02,2025-03-08,2025-03-11,2025-03-14,72,71,2787.34,200688.42
PO0004988,S007,P0011,WH04,2025-03-08,2025-03-12,2025-03-12,83,81,620.8,51526.59
PO0004989,S008,P0019,WH02,2025-03-08,2025-03-11,2025-03-11,253,236,1938.93,490550.21
PO0004990,S010,P0021,WH05,2025-03-08,2025-03-15,2025-03-17,163,160,734.01,119643.18
PO0004991,S006,P0024,WH02,2025-03-08,2025-03-15,2025-03-15,74,71,671.91,49721.31
PO0004992,S006,P0024,WH05,2025-03-08,2025-03-12,2025-03-12,50,50,653.39,32669.42
PO0004993,S009,P0032,WH01,2025-03-08,2025-03-17,2025-03-18,266,260,1704.85,453491.37
PO0004994,S004,P0033,WH03,2025-03-08,2025-03-14,2025-03-15,176,166,1988.31,349942.83
PO0004995,S009,P0035,WH05,2025-03-08,2025-03-18,2025-03-18,127,120,1601.38,203375.19
PO0004996,S008,P0004,WH04,2025-03-09,2025-03-15,2025-03-16,193,175,1537.05,296651.52
PO0004997,S008,P0004,WH05,2025-03-09,2025-03-13,2025-03-15,230,210,1584.22,364370.33
PO0004998,S009,P0005,WH04,2025-03-09,2025-03-17,2025-03-17,67,62,1135.06,76048.91
PO0004999,S010,P0009,WH04,2025-03-09,2025-03-17,2025-03-20,65,64,2483.68,161439.1
PO0005000,S007,P0011,WH01,2025-03-09,2025-03-15,2025-03-16,99,97,584.96,57910.8
PO0005001,S007,P0013,WH05,2025-03-09,2025-03-13,2025-03-13,53,50,2841.89,150620.13
PO0005002,S011,P0017,WH02,2025-03-09,2025-03-12,2025-03-17,343,318,945.63,324351.18
PO0005003,S011,P0017,WH05,2025-03-09,2025-03-13,2025-03-13,242,230,987.75,239036.07
PO0005004,S008,P0019,WH01,2025-03-09,2025-03-13,2025-03-15,137,121,2112.68,289436.6
PO0005005,S008,P0019,WH02,2025-03-09,2025-03-13,2025-03-16,225,213,1932.62,434840.08
PO0005006,S006,P0020,WH02,2025-03-09,2025-03-13,2025-03-13,181,177,2429.71,439777.68
PO0005007,S006,P0028,WH03,2025-03-09,2025-03-16,2025-03-16,323,315,3338.57,1078358.78
PO0005008,S004,P0029,WH01,2025-03-09,2025-03-16,2025-03-17,201,188,3358.26,675010.66
PO0005009,S004,P0033,WH02,2025-03-09,2025-03-15,2025-03-18,113,107,2146.38,242541.38
PO0005010,S004,P0033,WH03,2025-03-09,2025-03-14,2025-03-14,122,118,2002.63,244320.97
PO0005011,S008,P0036,WH02,2025-03-09,2025-03-12,2025-03-12,295,277,2079.1,613335.9
PO0005012,S009,P0002,WH05,2025-03-10,2025-03-19,2025-03-20,141,136,797.08,112388.03
PO0005013,S011,P0006,WH02,2025-03-10,2025-03-14,2025-03-14,50,49,2738.39,136919.43
PO0005014,S010,P0009,WH03,2025-03-10,2025-03-19,2025-03-20,87,84,2510.24,218390.76
PO0005015,S010,P0009,WH04,2025-03-10,2025-03-19,2025-03-21,50,49,2413.09,120654.73
PO0005016,S011,P0012,WH05,2025-03-10,2025-03-13,2025-03-15,50,49,2508.98,125448.91
PO0005017,S007,P0013,WH05,2025-03-10,2025-03-13,2025-03-13,50,49,2660.65,133032.58
PO0005018,S012,P0016,WH01,2025-03-10,2025-03-21,2025-03-24,255,247,819.52,208977.5
PO0005019,S008,P0019,WH01,2025-03-10,2025-03-14,2025-03-17,123,119,2055.73,252854.45
PO0005020,S006,P0024,WH02,2025-03-10,2025-03-18,2025-03-18,50,50,684.23,34211.49
PO0005021,S006,P0025,WH02,2025-03-10,2025-03-18,2025-03-23,261,256,1472.01,384195.78
PO0005022,S006,P0028,WH01,2025-03-10,2025-03-17,2025-03-18,172,169,3096.96,532677.17
PO0005023,S004,P0031,WH04,2025-03-10,2025-03-16,2025-03-16,50,44,479.05,23952.34
PO0005024,S004,P0033,WH03,2025-03-10,2025-03-15,2025-03-15,113,111,2065.73,233427.9
PO0005025,S009,P0035,WH04,2025-03-10,2025-03-19,2025-03-19,139,132,1563.12,217274.16
PO0005026,S002,P0039,WH04,2025-03-10,2025-03-15,2025-03-15,54,51,523.9,28290.78
PO0005027,S006,P0003,WH01,2025-03-11,2025-03-16,2025-03-19,193,189,900.92,173878.11
PO0005028,S008,P0004,WH05,2025-03-11,2025-03-13,2025-03-13,271,258,1682.4,455930.47
PO0005029,S011,P0012,WH05,2025-03-11,2025-03-16,2025-03-16,50,45,2420.05,121002.4
PO0005030,S007,P0013,WH02,2025-03-11,2025-03-16,2025-03-16,69,67,2869.46,197992.41
PO0005031,S007,P0013,WH05,2025-03-11,2025-03-16,2025-03-18,50,48,2849.2,142460.12
PO0005032,S010,P0014,WH03,2025-03-11,2025-03-20,2025-03-21,274,273,1895.33,519319.85
PO0005033,S011,P0017,WH01,2025-03-11,2025-03-14,2025-03-15,239,230,878.49,209957.99
PO0005034,S011,P0017,WH04,2025-03-11,2025-03-16,2025-03-16,160,157,959.62,153539.78
PO0005035,S006,P0018,WH02,2025-03-11,2025-03-18,2025-03-19,68,68,1108.45,75374.54
PO0005036,S012,P0026,WH03,2025-03-11,2025-03-22,2025-03-22,332,319,2388.04,792828.74
PO0005037,S002,P0027,WH01,2025-03-11,2025-03-18,2025-03-19,108,103,532.84,57546.95
PO0005038,S006,P0028,WH01,2025-03-11,2025-03-17,2025-03-19,197,194,3284.14,646975.74
PO0005039,S006,P0028,WH03,2025-03-11,2025-03-19,2025-03-22,249,244,3052.34,760033.75
PO0005040,S009,P0035,WH01,2025-03-11,2025-03-19,2025-03-21,101,97,1637.46,165383.79
PO0005041,S009,P0005,WH04,2025-03-12,2025-03-22,2025-03-22,63,61,1141.25,71898.55
PO0005042,S007,P0011,WH01,2025-03-12,2025-03-17,2025-03-17,90,86,639.57,57561.67
PO0005043,S011,P0017,WH01,2025-03-12,2025-03-15,2025-03-16,277,264,943.43,261331.05
PO0005044,S006,P0018,WH02,2025-03-12,2025-03-18,2025-03-18,65,65,1039.87,67591.58
PO0005045,S009,P0022,WH02,2025-03-12,2025-03-19,2025-03-19,71,65,433.97,30811.58
PO0005046,S009,P0022,WH04,2025-03-12,2025-03-22,2025-03-23,51,45,455.7,23240.89
PO0005047,S006,P0023,WH05,2025-03-12,2025-03-18,2025-03-19,82,82,655.25,53730.19
PO0005048,S006,P0024,WH03,2025-03-12,2025-03-18,2025-03-18,67,67,658.87,44144.14
PO0005049,S006,P0024,WH04,2025-03-12,2025-03-18,2025-03-20,50,48,660.3,33014.76
PO0005050,S006,P0025,WH02,2025-03-12,2025-03-19,2025-03-20,215,214,1476.73,317497.82
PO0005051,S009,P0035,WH04,2025-03-12,2025-03-22,2025-03-22,148,143,1654.35,244843.74
PO0005052,S008,P0036,WH03,2025-03-12,2025-03-15,2025-03-18,329,301,2230.74,733913.18
PO0005053,S002,P0037,WH03,2025-03-12,2025-03-20,2025-03-20,96,93,1464.31,140574.13
PO0005054,S002,P0039,WH02,2025-03-12,2025-03-18,2025-03-18,90,83,488.54,43968.7
PO0005055,S002,P0039,WH04,2025-03-12,2025-03-16,2025-03-17,62,56,470.74,29185.7
PO0005056,S009,P0002,WH03,2025-03-13,2025-03-21,2025-03-23,234,217,752.91,176181.83
PO0005057,S011,P0006,WH04,2025-03-13,2025-03-18,2025-03-18,50,48,2835.76,141788.04
PO0005058,S004,P0007,WH05,2025-03-13,2025-03-20,2025-03-20,156,148,2539.84,396215.75
PO0005059,S007,P0011,WH05,2025-03-13,2025-03-17,2025-03-19,93,89,634.93,59048.74
PO0005060,S011,P0017,WH01,2025-03-13,2025-03-16,2025-03-16,227,216,879.47,199640.8
PO0005061,S011,P0017,WH04,2025-03-13,2025-03-16,2025-03-19,238,224,946.9,225361.54
PO0005062,S009,P0022,WH02,2025-03-13,2025-03-21,2025-03-24,63,58,429.99,27089.09
PO0005063,S006,P0028,WH01,2025-03-13,2025-03-21,2025-03-21,162,161,3310.82,536352.09
PO0005064,S004,P0033,WH02,2025-03-13,2025-03-20,2025-03-21,153,144,1982.23,303281.81
PO0005065,S004,P0033,WH03,2025-03-13,2025-03-21,2025-03-21,145,141,1994.14,289149.83
PO0005066,S008,P0036,WH03,2025-03-13,2025-03-17,2025-03-17,379,357,2224.75,843181.38
PO0005067,S002,P0037,WH03,2025-03-13,2025-03-19,2025-03-20,86,82,1487.37,127914.23
PO0005068,S002,P0039,WH02,2025-03-13,2025-03-19,2025-03-20,61,58,501.2,30573.2
PO0005069,S002,P0039,WH04,2025-03-13,2025-03-17,2025-03-18,60,58,499.26,29955.34
PO0005070,S009,P0001,WH04,2025-03-14,2025-03-25,2025-03-26,123,115,1328.15,163361.95
PO0005071,S006,P0003,WH01,2025-03-14,2025-03-19,2025-03-19,156,155,930.14,145102.2
PO0005072,S004,P0007,WH05,2025-03-14,2025-03-20,2025-03-20,199,191,2555.49,508542.81
PO0005073,S010,P0008,WH01,2025-03-14,2025-03-23,2025-03-23,124,123,788.83,97815.05
PO0005074,S011,P0012,WH03,2025-03-14,2025-03-17,2025-03-20,75,71,2481.36,186101.73
PO0005075,S011,P0012,WH05,2025-03-14,2025-03-18,2025-03-18,50,45,2489.83,124491.68
