Return_ID,Order_ID,Product_ID,Customer_ID,Warehouse_ID,Return_Date,Returned_Qty,Return_Reason,Refund_Value
RET0004467,ORD00090568,P0037,C00655,WH02,2025-04-12,2,Quality Issue,3488.57
RET0004468,ORD00090574,P0038,C00857,WH03,2025-04-13,2,Customer Changed Mind,4545.26
RET0004469,ORD00090576,P0038,C00168,WH05,2025-04-13,1,Late Delivery,2272.63
RET0004470,ORD00090594,P0002,C00002,WH04,2025-04-11,2,Quality Issue,1900.9
RET0004471,ORD00090598,P0003,C00158,WH03,2025-04-21,2,Wrong Product,2440.58
RET0004472,ORD00090599,P0003,C00196,WH04,2025-04-25,1,Quality Issue,1183.68
RET0004473,ORD00090607,P0005,C00864,WH02,2025-04-21,2,Customer Changed Mind,3301.54
RET0004474,ORD00090633,P0010,C00974,WH03,2025-04-20,1,Quality Issue,3211.02
RET0004475,ORD00090635,P0010,C00166,WH05,2025-04-23,1,Damaged,3211.02
RET0004476,ORD00090649,P0013,C00749,WH04,2025-04-26,1,Customer Changed Mind,3614.28
RET0004477,ORD00090652,P0014,C00170,WH02,2025-04-17,1,Damaged,2634.32
RET0004478,ORD00090670,P0017,C00083,WH05,2025-04-10,2,Quality Issue,2162.77
RET0004479,ORD00090712,P0026,C00643,WH04,2025-04-18,1,Wrong Product,2864.88
RET0004480,ORD00090725,P0029,C00470,WH02,2025-04-22,1,Late Delivery,4503.71
RET0004481,ORD00090731,P0030,C00844,WH03,2025-04-21,2,Damaged,6572.08
RET0004482,ORD00090760,P0036,C00548,WH02,2025-04-20,1,Customer Changed Mind,2814.51
RET0004483,ORD00090762,P0036,C00362,WH04,2025-04-14,2,Customer Changed Mind,5629.02
RET0004484,ORD00090828,P0010,C00513,WH01,2025-04-17,1,Quality Issue,3567.8
RET0004485,ORD00090880,P0020,C00601,WH04,2025-04-23,1,Wrong Product,2731.25
RET0004486,ORD00090897,P0024,C00085,WH01,2025-04-19,1,Quality Issue,889.43
RET0004487,ORD00090899,P0024,C00161,WH03,2025-04-27,2,Customer Changed Mind,1725.49
RET0004488,ORD00090905,P0025,C00725,WH04,2025-04-12,2,Quality Issue,3572.8
RET0004489,ORD00090907,P0026,C00396,WH01,2025-04-21,2,Quality Issue,5729.76
RET0004490,ORD00090924,P0029,C00663,WH03,2025-04-27,1,Damaged,4503.71
RET0004491,ORD00090925,P0029,C00459,WH04,2025-04-21,1,Damaged,4410.85
RET0004492,ORD00090972,P0039,C00478,WH03,2025-04-22,1,Wrong Product,590.18
RET0004493,ORD00091006,P0006,C00357,WH02,2025-04-13,1,Late Delivery,3622.89
RET0004494,ORD00091017,P0008,C00653,WH03,2025-04-20,1,Quality Issue,968.68
RET0004495,ORD00091023,P0009,C00387,WH04,2025-04-15,2,Quality Issue,6414.96
RET0004496,ORD00091025,P0010,C00673,WH01,2025-04-18,1,Damaged,3567.8
RET0004497,ORD00091050,P0015,C00990,WH02,2025-04-28,1,Damaged,309.1
RET0004498,ORD00091055,P0016,C00954,WH02,2025-04-26,1,Damaged,1077.13
RET0004499,ORD00091082,P0021,C00964,WH04,2025-04-20,1,Wrong Product,714.77
RET0004500,ORD00091093,P0023,C00414,WH05,2025-04-25,1,Customer Changed Mind,897.51
RET0004501,ORD00091138,P0032,C00519,WH05,2025-04-25,1,Quality Issue,1957.11
RET0004502,ORD00091250,P0015,C00245,WH05,2025-04-15,1,Damaged,292.83
RET0004503,ORD00091273,P0020,C00595,WH03,2025-04-22,1,Customer Changed Mind,3034.72
RET0004504,ORD00091332,P0032,C00909,WH03,2025-04-15,1,Damaged,1998.32
RET0004505,ORD00091386,P0003,C00803,WH03,2025-04-28,1,Quality Issue,1220.29
RET0004506,ORD00091396,P0005,C00767,WH03,2025-04-20,2,Damaged,2806.31
RET0004507,ORD00091397,P0005,C00810,WH04,2025-04-17,2,Damaged,3136.46
RET0004508,ORD00091401,P0006,C00833,WH04,2025-04-18,1,Quality Issue,3514.2
RET0004509,ORD00091411,P0008,C00296,WH04,2025-04-21,2,Customer Changed Mind,1840.49
RET0004510,ORD00091422,P0010,C00327,WH05,2025-04-13,1,Quality Issue,3567.8
RET0004511,ORD00091457,P0018,C00903,WH01,2025-04-29,1,Damaged,1366.31
RET0004512,ORD00091462,P0019,C00565,WH01,2025-04-30,1,Damaged,2620.33
RET0004513,ORD00091464,P0019,C00765,WH03,2025-04-28,2,Wrong Product,5350.99
RET0004514,ORD00091470,P0020,C00101,WH04,2025-04-21,1,Quality Issue,2882.98
RET0004515,ORD00091475,P0021,C00214,WH04,2025-04-20,1,Quality Issue,798.86
RET0004516,ORD00091481,P0022,C00525,WH05,2025-04-17,1,Quality Issue,611.26
RET0004517,ORD00091536,P0033,C00780,WH05,2025-04-13,1,Damaged,2555.35
RET0004518,ORD00091570,P0001,C00542,WH01,2025-04-14,1,Quality Issue,1798.19
RET0004519,ORD00091572,P0001,C00533,WH03,2025-04-26,1,Customer Changed Mind,1798.19
RET0004520,ORD00091581,P0003,C00625,WH02,2025-04-18,2,Quality Issue,2196.52
RET0004521,ORD00091610,P0009,C00016,WH01,2025-04-30,2,Quality Issue,6414.96
RET0004522,ORD00091635,P0014,C00888,WH01,2025-04-20,2,Damaged,5110.58
RET0004523,ORD00091640,P0015,C00779,WH01,2025-04-14,2,Customer Changed Mind,618.2
RET0004524,ORD00091659,P0018,C00215,WH05,2025-04-30,1,Wrong Product,1161.36
RET0004525,ORD00091660,P0019,C00443,WH01,2025-04-15,1,Customer Changed Mind,2758.24
RET0004526,ORD00091743,P0036,C00598,WH01,2025-04-27,2,Damaged,5629.02
RET0004527,ORD00091779,P0003,C00693,WH02,2025-04-22,1,Customer Changed Mind,1098.26
RET0004528,ORD00091786,P0004,C00048,WH04,2025-04-26,2,Customer Changed Mind,3787.09
RET0004529,ORD00091794,P0006,C00167,WH03,2025-04-16,1,Quality Issue,3622.89
RET0004530,ORD00091873,P0022,C00326,WH02,2025-04-25,2,Damaged,1222.52
RET0004531,ORD00091963,P0040,C00005,WH03,2025-04-30,2,Customer Changed Mind,1962.41
RET0004532,ORD00092027,P0013,C00303,WH04,2025-05-02,1,Quality Issue,3072.14
RET0004533,ORD00092037,P0015,C00051,WH04,2025-04-19,1,Customer Changed Mind,325.37
RET0004534,ORD00092063,P0020,C00003,WH05,2025-04-24,2,Damaged,5462.5
RET0004535,ORD00092072,P0022,C00227,WH04,2025-04-24,1,Damaged,580.7
RET0004536,ORD00092112,P0030,C00270,WH05,2025-04-16,1,Quality Issue,3286.04
RET0004537,ORD00092131,P0034,C00092,WH05,2025-04-28,1,Customer Changed Mind,4112.91
RET0004538,ORD00092160,P0040,C00501,WH04,2025-04-29,1,Wrong Product,960.97
RET0004539,ORD00092162,P0001,C00446,WH01,2025-05-04,2,Quality Issue,3488.49
RET0004540,ORD00092170,P0002,C00370,WH04,2025-04-25,1,Damaged,950.45
RET0004541,ORD00092193,P0007,C00668,WH04,2025-05-03,1,Quality Issue,2956.62
RET0004542,ORD00092238,P0016,C00198,WH04,2025-04-25,1,Quality Issue,1110.44
RET0004543,ORD00092247,P0018,C00856,WH03,2025-04-23,2,Late Delivery,2459.36
RET0004544,ORD00092250,P0019,C00500,WH01,2025-04-22,1,Damaged,2758.24
RET0004545,ORD00092251,P0019,C00846,WH02,2025-04-26,1,Damaged,2620.33
RET0004546,ORD00092264,P0021,C00763,WH05,2025-05-01,1,Quality Issue,815.68
RET0004547,ORD00092265,P0022,C00396,WH01,2025-04-17,1,Late Delivery,550.13
RET0004548,ORD00092274,P0023,C00272,WH05,2025-05-04,1,Quality Issue,897.51
RET0004549,ORD00092284,P0025,C00004,WH05,2025-05-01,1,Customer Changed Mind,1607.76
RET0004550,ORD00092300,P0029,C00850,WH01,2025-04-29,1,Quality Issue,4410.85
RET0004551,ORD00092310,P0031,C00952,WH01,2025-04-26,1,Quality Issue,594.43
RET0004552,ORD00092328,P0035,C00226,WH01,2025-04-30,1,Customer Changed Mind,2061.8
RET0004553,ORD00092348,P0039,C00533,WH01,2025-05-01,1,Quality Issue,655.76
RET0004554,ORD00092376,P0004,C00972,WH04,2025-04-26,1,Customer Changed Mind,2227.7
RET0004555,ORD00092378,P0005,C00603,WH01,2025-04-23,1,Quality Issue,1568.23
RET0004556,ORD00092387,P0007,C00662,WH01,2025-04-21,1,Customer Changed Mind,2956.62
RET0004557,ORD00092388,P0007,C00002,WH02,2025-04-27,2,Customer Changed Mind,5617.58
RET0004558,ORD00092410,P0011,C00608,WH04,2025-04-27,2,Customer Changed Mind,1493.22
RET0004559,ORD00092423,P0014,C00463,WH02,2025-05-03,1,Quality Issue,2634.32
RET0004560,ORD00092449,P0019,C00993,WH03,2025-04-20,1,Customer Changed Mind,2758.24
RET0004561,ORD00092469,P0023,C00978,WH03,2025-04-26,2,Late Delivery,1795.02
RET0004562,ORD00092481,P0025,C00565,WH05,2025-04-27,2,Quality Issue,3394.16
RET0004563,ORD00092506,P0030,C00230,WH05,2025-04-19,1,Quality Issue,3286.04
RET0004564,ORD00092522,P0034,C00152,WH01,2025-04-27,1,Wrong Product,4112.91
RET0004565,ORD00092565,P0002,C00770,WH04,2025-04-24,1,Quality Issue,921.94
RET0004566,ORD00092570,P0003,C00129,WH04,2025-04-19,2,Customer Changed Mind,2318.55
RET0004567,ORD00092610,P0011,C00601,WH04,2025-05-04,1,Customer Changed Mind,746.61
RET0004568,ORD00092615,P0012,C00723,WH04,2025-04-28,2,Quality Issue,6178.64
RET0004569,ORD00092618,P0013,C00927,WH02,2025-04-22,1,Damaged,3614.28
RET0004570,ORD00092655,P0020,C00232,WH04,2025-04-27,2,Damaged,5887.36
RET0004571,ORD00092663,P0022,C00514,WH03,2025-04-22,1,Quality Issue,550.13
RET0004572,ORD00092666,P0023,C00563,WH01,2025-04-27,2,Wrong Product,1525.77
RET0004573,ORD00092667,P0023,C00648,WH02,2025-04-28,2,Quality Issue,1795.02
RET0004574,ORD00092683,P0026,C00239,WH03,2025-04-25,2,Damaged,5729.76
RET0004575,ORD00092717,P0033,C00256,WH02,2025-04-23,2,Wrong Product,5110.7
RET0004576,ORD00092729,P0035,C00695,WH04,2025-04-21,1,Quality Issue,2125.57
RET0004577,ORD00092732,P0036,C00781,WH02,2025-04-26,2,Wrong Product,5629.02
RET0004578,ORD00092787,P0007,C00685,WH03,2025-04-20,1,Quality Issue,2867.92
RET0004579,ORD00092808,P0011,C00510,WH04,2025-04-30,2,Damaged,1493.22
RET0004580,ORD00092818,P0013,C00817,WH04,2025-05-06,1,Quality Issue,3252.85
RET0004581,ORD00092827,P0015,C00647,WH03,2025-04-23,1,Customer Changed Mind,292.83
RET0004582,ORD00092866,P0023,C00912,WH02,2025-05-05,2,Customer Changed Mind,1795.02
RET0004583,ORD00092871,P0024,C00233,WH02,2025-05-04,1,Wrong Product,862.75
RET0004584,ORD00092890,P0028,C00106,WH01,2025-05-06,2,Late Delivery,8609.9
RET0004585,ORD00092894,P0028,C00359,WH05,2025-05-01,2,Customer Changed Mind,8609.9
RET0004586,ORD00092914,P0033,C00745,WH01,2025-05-02,2,Customer Changed Mind,5110.7
RET0004587,ORD00092917,P0033,C00919,WH04,2025-05-06,2,Damaged,5110.7
RET0004588,ORD00092923,P0035,C00666,WH01,2025-04-20,1,Wrong Product,2125.57
RET0004589,ORD00092948,P0040,C00930,WH01,2025-04-29,1,Customer Changed Mind,1011.55
RET0004590,ORD00092977,P0005,C00358,WH05,2025-04-26,2,Wrong Product,3136.46
RET0004591,ORD00092981,P0006,C00254,WH04,2025-05-05,1,Quality Issue,3622.89
RET0004592,ORD00092983,P0007,C00804,WH01,2025-04-23,2,Damaged,5617.58
RET0004593,ORD00092992,P0008,C00519,WH05,2025-05-02,1,Customer Changed Mind,871.81
RET0004594,ORD00093051,P0020,C00264,WH05,2025-04-23,2,Quality Issue,6069.44
RET0004595,ORD00093055,P0021,C00586,WH04,2025-04-22,2,Quality Issue,1513.64
RET0004596,ORD00093106,P0032,C00976,WH01,2025-04-23,1,Late Delivery,2060.12
RET0004597,ORD00093109,P0032,C00713,WH04,2025-05-07,2,Damaged,3914.23
RET0004598,ORD00093131,P0037,C00283,WH01,2025-04-28,2,Quality Issue,3121.35
RET0004599,ORD00093181,P0007,C00145,WH01,2025-04-27,2,Quality Issue,5913.24
RET0004600,ORD00093186,P0008,C00299,WH01,2025-04-26,1,Damaged,939.62
RET0004601,ORD00093241,P0019,C00248,WH01,2025-05-02,1,Customer Changed Mind,2758.24
RET0004602,ORD00093265,P0023,C00058,WH05,2025-04-29,1,Late Delivery,897.51
RET0004603,ORD00093270,P0024,C00376,WH05,2025-05-04,2,Late Delivery,1600.97
RET0004604,ORD00093297,P0030,C00470,WH02,2025-04-22,1,Customer Changed Mind,3286.04
RET0004605,ORD00093320,P0034,C00034,WH05,2025-04-27,1,Customer Changed Mind,4112.91
RET0004606,ORD00093365,P0003,C00127,WH05,2025-04-28,2,Quality Issue,2196.52
RET0004607,ORD00093421,P0015,C00586,WH01,2025-05-10,1,Wrong Product,315.61
RET0004608,ORD00093422,P0015,C00326,WH02,2025-05-08,1,Quality Issue,325.37
RET0004609,ORD00093444,P0019,C00490,WH04,2025-04-24,1,Quality Issue,2758.24
RET0004610,ORD00093462,P0023,C00995,WH02,2025-05-10,1,Late Delivery,870.58
RET0004611,ORD00093471,P0025,C00778,WH01,2025-04-23,1,Wrong Product,1786.4
RET0004612,ORD00093512,P0033,C00855,WH02,2025-05-02,1,Quality Issue,2555.35
RET0004613,ORD00093517,P0034,C00519,WH02,2025-05-05,2,Customer Changed Mind,7403.24
RET0004614,ORD00093520,P0034,C00061,WH05,2025-05-01,1,Damaged,3989.52
RET0004615,ORD00093523,P0035,C00580,WH03,2025-04-23,2,Quality Issue,4251.14
RET0004616,ORD00093541,P0039,C00842,WH01,2025-04-23,1,Quality Issue,655.76
RET0004617,ORD00093547,P0040,C00717,WH02,2025-05-06,2,Quality Issue,2023.1
RET0004618,ORD00093600,P0011,C00970,WH01,2025-04-24,1,Damaged,724.21
RET0004619,ORD00093601,P0011,C00562,WH02,2025-05-09,1,Damaged,746.61
RET0004620,ORD00093720,P0035,C00591,WH04,2025-05-10,2,Damaged,4038.58
RET0004621,ORD00093731,P0037,C00632,WH05,2025-05-04,2,Quality Issue,3562.01
RET0004622,ORD00093733,P0038,C00736,WH02,2025-04-29,2,Late Delivery,4090.73
RET0004623,ORD00093788,P0009,C00706,WH03,2025-05-06,1,Customer Changed Mind,3047.11
RET0004624,ORD00093793,P0010,C00460,WH03,2025-05-09,2,Wrong Product,6778.82
RET0004625,ORD00093824,P0016,C00245,WH05,2025-05-04,2,Quality Issue,2109.84
RET0004626,ORD00093829,P0017,C00900,WH05,2025-05-05,2,Customer Changed Mind,2118.18
RET0004627,ORD00093834,P0018,C00988,WH05,2025-04-26,2,Wrong Product,2732.62
RET0004628,ORD00093848,P0021,C00172,WH04,2025-05-03,2,Quality Issue,1631.37
RET0004629,ORD00093855,P0023,C00350,WH01,2025-05-01,1,Quality Issue,897.51
RET0004630,ORD00093870,P0026,C00895,WH01,2025-04-29,2,Quality Issue,5729.76
RET0004631,ORD00093881,P0028,C00338,WH02,2025-04-28,1,Quality Issue,4304.95
RET0004632,ORD00093890,P0030,C00457,WH01,2025-05-12,2,Damaged,5914.87
RET0004633,ORD00093906,P0033,C00999,WH02,2025-05-04,1,Quality Issue,2555.35
RET0004634,ORD00093933,P0038,C00771,WH04,2025-04-28,1,Quality Issue,2204.45
RET0004635,ORD00093943,P0040,C00461,WH04,2025-04-28,1,Customer Changed Mind,1011.55
RET0004636,ORD00093947,P0001,C00511,WH03,2025-05-13,2,Quality Issue,3596.38
RET0004637,ORD00093972,P0006,C00815,WH03,2025-04-26,2,Damaged,6883.49
RET0004638,ORD00093977,P0007,C00923,WH03,2025-04-26,1,Customer Changed Mind,2956.62
RET0004639,ORD00093982,P0008,C00418,WH03,2025-05-02,2,Quality Issue,1937.36
RET0004640,ORD00093987,P0009,C00624,WH03,2025-05-13,2,Quality Issue,6222.51
RET0004641,ORD00093996,P0011,C00630,WH02,2025-05-08,1,Quality Issue,671.95
RET0004642,ORD00093998,P0011,C00611,WH04,2025-04-29,2,Quality Issue,1493.22
RET0004643,ORD00094021,P0016,C00856,WH02,2025-05-04,2,Damaged,2220.88
RET0004644,ORD00094029,P0017,C00423,WH05,2025-05-01,2,Quality Issue,2162.77
RET0004645,ORD00094043,P0020,C00807,WH05,2025-05-05,2,Quality Issue,6069.44
RET0004646,ORD00094072,P0026,C00064,WH05,2025-04-29,1,Late Delivery,2864.88
RET0004647,ORD00094082,P0028,C00099,WH05,2025-05-04,2,Wrong Product,7318.41
RET0004648,ORD00094111,P0034,C00904,WH05,2025-05-09,1,Quality Issue,4112.91
RET0004649,ORD00094130,P0038,C00289,WH04,2025-05-08,1,Quality Issue,2272.63
RET0004650,ORD00094142,P0001,C00017,WH01,2025-05-07,2,Damaged,3596.38
RET0004651,ORD00094144,P0001,C00438,WH03,2025-04-28,1,Wrong Product,1798.19
RET0004652,ORD00094180,P0008,C00138,WH05,2025-05-03,2,Wrong Product,1840.49
RET0004653,ORD00094189,P0010,C00835,WH04,2025-05-04,1,Quality Issue,3032.63
RET0004654,ORD00094204,P0013,C00411,WH04,2025-04-27,2,Quality Issue,7228.56
RET0004655,ORD00094249,P0022,C00885,WH05,2025-05-10,1,Damaged,580.7
RET0004656,ORD00094252,P0023,C00364,WH03,2025-05-03,2,Wrong Product,1795.02
RET0004657,ORD00094282,P0029,C00536,WH05,2025-05-10,2,Wrong Product,9286.0
RET0004658,ORD00094283,P0030,C00490,WH01,2025-05-02,1,Quality Issue,3187.46
RET0004659,ORD00094300,P0033,C00154,WH04,2025-05-12,2,Damaged,5110.7
RET0004660,ORD00094361,P0006,C00713,WH02,2025-05-02,1,Quality Issue,3441.75
RET0004661,ORD00094378,P0009,C00513,WH04,2025-05-11,1,Customer Changed Mind,2886.73
RET0004662,ORD00094389,P0011,C00591,WH05,2025-05-01,2,Wrong Product,1448.42
RET0004663,ORD00094400,P0014,C00945,WH02,2025-05-03,2,Damaged,5268.64
RET0004664,ORD00094471,P0028,C00509,WH04,2025-05-03,2,Quality Issue,8609.9
RET0004665,ORD00094483,P0031,C00078,WH01,2025-05-10,1,Damaged,660.48
RET0004666,ORD00094518,P0038,C00734,WH01,2025-05-03,1,Damaged,2272.63
RET0004667,ORD00094522,P0038,C00331,WH05,2025-05-10,2,Wrong Product,4318.0
RET0004668,ORD00094540,P0002,C00072,WH04,2025-05-01,1,Damaged,950.45
RET0004669,ORD00094553,P0005,C00185,WH02,2025-05-16,1,Wrong Product,1485.69
RET0004670,ORD00094569,P0008,C00944,WH04,2025-05-07,1,Quality Issue,968.68
RET0004671,ORD00094583,P0011,C00453,WH04,2025-04-30,1,Quality Issue,671.95
RET0004672,ORD00094619,P0019,C00860,WH01,2025-05-14,2,Quality Issue,4964.83
RET0004673,ORD00094633,P0021,C00704,WH05,2025-05-04,1,Quality Issue,815.68
RET0004674,ORD00094662,P0027,C00739,WH04,2025-05-10,2,Quality Issue,1538.74
RET0004675,ORD00094666,P0028,C00594,WH03,2025-05-03,2,Customer Changed Mind,8351.6
RET0004676,ORD00094671,P0029,C00419,WH03,2025-05-02,2,Quality Issue,8357.4
RET0004677,ORD00094675,P0030,C00284,WH02,2025-05-14,2,Quality Issue,6374.92
RET0004678,ORD00094681,P0031,C00368,WH03,2025-05-04,1,Quality Issue,660.48
RET0004679,ORD00094714,P0038,C00944,WH03,2025-05-09,2,Quality Issue,4545.26
RET0004680,ORD00094724,P0040,C00985,WH03,2025-05-09,1,Wrong Product,1011.55
RET0004681,ORD00094740,P0003,C00343,WH04,2025-05-10,2,Late Delivery,2440.58
RET0004682,ORD00094751,P0005,C00089,WH05,2025-05-01,1,Quality Issue,1485.69
RET0004683,ORD00094754,P0006,C00400,WH04,2025-05-15,1,Customer Changed Mind,3441.75
RET0004684,ORD00094774,P0010,C00115,WH04,2025-05-09,2,Customer Changed Mind,7135.6
RET0004685,ORD00094838,P0023,C00261,WH03,2025-05-17,1,Late Delivery,897.51
RET0004686,ORD00094841,P0024,C00087,WH01,2025-05-15,2,Damaged,1778.86
RET0004687,ORD00094902,P0036,C00248,WH03,2025-05-17,1,Quality Issue,2673.78
RET0004688,ORD00094903,P0036,C00654,WH04,2025-05-04,1,Damaged,2730.07
RET0004689,ORD00094910,P0038,C00652,WH01,2025-04-30,1,Wrong Product,2272.63
RET0004690,ORD00094956,P0007,C00559,WH03,2025-05-02,2,Customer Changed Mind,5913.24
RET0004691,ORD00094990,P0014,C00563,WH04,2025-05-10,1,Damaged,2634.32
RET0004692,ORD00095011,P0018,C00668,WH05,2025-05-04,1,Quality Issue,1366.31
RET0004693,ORD00095032,P0023,C00786,WH02,2025-05-06,1,Customer Changed Mind,852.63
RET0004694,ORD00095043,P0025,C00438,WH04,2025-05-08,1,Wrong Product,1607.76
RET0004695,ORD00095068,P0030,C00297,WH04,2025-05-06,1,Damaged,3286.04
RET0004696,ORD00095114,P0040,C00480,WH02,2025-05-03,2,Customer Changed Mind,2023.1
RET0004697,ORD00095115,P0040,C00487,WH03,2025-05-04,2,Damaged,1962.41
RET0004698,ORD00095128,P0003,C00860,WH01,2025-05-07,2,Damaged,2196.52
RET0004699,ORD00095136,P0004,C00311,WH04,2025-05-09,1,Damaged,2227.7
RET0004700,ORD00095151,P0007,C00896,WH04,2025-05-15,1,Customer Changed Mind,2956.62
RET0004701,ORD00095171,P0011,C00890,WH04,2025-05-15,2,Late Delivery,1493.22
RET0004702,ORD00095205,P0018,C00573,WH03,2025-05-02,1,Damaged,1366.31
RET0004703,ORD00095227,P0022,C00663,WH05,2025-05-07,1,Damaged,611.26
RET0004704,ORD00095238,P0025,C00106,WH01,2025-05-13,1,Damaged,1786.4
RET0004705,ORD00095239,P0025,C00931,WH02,2025-05-17,1,Quality Issue,1786.4
RET0004706,ORD00095245,P0026,C00115,WH03,2025-05-17,1,Quality Issue,2721.64
RET0004707,ORD00095251,P0027,C00290,WH04,2025-05-02,2,Quality Issue,1538.74
RET0004708,ORD00095253,P0028,C00404,WH01,2025-05-11,2,Damaged,8609.9
RET0004709,ORD00095261,P0029,C00915,WH04,2025-05-09,1,Quality Issue,4643.0
RET0004710,ORD00095297,P0036,C00585,WH05,2025-05-03,1,Damaged,2673.78
RET0004711,ORD00095302,P0037,C00505,WH05,2025-05-18,2,Customer Changed Mind,3672.18
RET0004712,ORD00095318,P0001,C00074,WH02,2025-05-11,1,Quality Issue,1618.37
RET0004713,ORD00095330,P0003,C00373,WH04,2025-05-10,2,Customer Changed Mind,2318.55
RET0004714,ORD00095339,P0005,C00647,WH03,2025-05-14,1,Wrong Product,1650.77
RET0004715,ORD00095350,P0007,C00499,WH04,2025-05-16,2,Damaged,5735.84
RET0004716,ORD00095394,P0016,C00549,WH04,2025-05-05,2,Quality Issue,2109.84
RET0004717,ORD00095410,P0019,C00535,WH05,2025-05-03,1,Damaged,2758.24
RET0004718,ORD00095413,P0020,C00772,WH03,2025-05-09,2,Damaged,5765.97
RET0004719,ORD00095424,P0022,C00038,WH04,2025-05-07,2,Damaged,1185.84
RET0004720,ORD00095427,P0023,C00906,WH02,2025-05-18,2,Quality Issue,1795.02
RET0004721,ORD00095479,P0033,C00568,WH04,2025-05-03,2,Damaged,4957.38
RET0004722,ORD00095487,P0035,C00649,WH02,2025-05-06,1,Damaged,2061.8
RET0004723,ORD00095497,P0037,C00106,WH02,2025-05-06,2,Quality Issue,3488.57
RET0004724,ORD00095531,P0004,C00275,WH01,2025-05-20,2,Customer Changed Mind,4009.86
RET0004725,ORD00095543,P0006,C00846,WH04,2025-05-06,2,Quality Issue,6883.49
RET0004726,ORD00095557,P0009,C00061,WH03,2025-05-16,2,Quality Issue,5773.46
RET0004727,ORD00095567,P0011,C00948,WH05,2025-05-17,1,Wrong Product,724.21
RET0004728,ORD00095576,P0014,C00025,WH01,2025-05-18,1,Quality Issue,2634.32
RET0004729,ORD00095597,P0018,C00504,WH02,2025-05-05,1,Customer Changed Mind,1297.99
RET0004730,ORD00095610,P0020,C00454,WH05,2025-05-09,2,Damaged,5887.36
RET0004731,ORD00095619,P0022,C00612,WH04,2025-05-12,1,Quality Issue,550.13
RET0004732,ORD00095628,P0024,C00624,WH04,2025-05-09,2,Wrong Product,1725.49
RET0004733,ORD00095635,P0026,C00849,WH01,2025-05-12,1,Damaged,2864.88
RET0004734,ORD00095639,P0026,C00711,WH05,2025-05-12,2,Quality Issue,5443.27
RET0004735,ORD00095655,P0030,C00810,WH01,2025-05-12,2,Wrong Product,6572.08
RET0004736,ORD00095677,P0034,C00214,WH04,2025-05-18,2,Customer Changed Mind,8225.82
RET0004737,ORD00095693,P0037,C00870,WH05,2025-05-12,2,Customer Changed Mind,3672.18
RET0004738,ORD00095696,P0038,C00485,WH03,2025-05-12,2,Quality Issue,4545.26
RET0004739,ORD00095716,P0002,C00690,WH03,2025-05-12,1,Quality Issue,902.93
RET0004740,ORD00095723,P0003,C00938,WH05,2025-05-16,1,Customer Changed Mind,1098.26
RET0004741,ORD00095752,P0009,C00744,WH04,2025-05-18,2,Quality Issue,6414.96
RET0004742,ORD00095772,P0013,C00093,WH04,2025-05-07,1,Quality Issue,3614.28
RET0004743,ORD00095795,P0018,C00987,WH02,2025-05-18,1,Customer Changed Mind,1325.32
RET0004744,ORD00095798,P0018,C00446,WH05,2025-05-13,1,Quality Issue,1366.31
RET0004745,ORD00095812,P0021,C00401,WH04,2025-05-17,1,Quality Issue,714.77
RET0004746,ORD00095835,P0026,C00146,WH02,2025-05-05,1,Quality Issue,2578.39
RET0004747,ORD00095855,P0030,C00333,WH02,2025-05-09,2,Damaged,6243.48
RET0004748,ORD00095857,P0030,C00900,WH04,2025-05-19,2,Customer Changed Mind,6572.08
RET0004749,ORD00095869,P0033,C00260,WH01,2025-05-08,1,Wrong Product,2555.35
RET0004750,ORD00095871,P0033,C00621,WH03,2025-05-11,2,Quality Issue,5110.7
RET0004751,ORD00095879,P0035,C00272,WH01,2025-05-17,2,Quality Issue,4038.58
RET0004752,ORD00095910,P0001,C00622,WH02,2025-05-21,1,Damaged,1744.24
RET0004753,ORD00095913,P0001,C00403,WH05,2025-05-15,2,Damaged,3488.49
RET0004754,ORD00095956,P0010,C00607,WH04,2025-05-22,2,Damaged,6778.82
RET0004755,ORD00095985,P0016,C00166,WH03,2025-05-09,2,Late Delivery,2220.88
RET0004756,ORD00096009,P0021,C00896,WH02,2025-05-16,2,Damaged,1681.82
RET0004757,ORD00096014,P0022,C00115,WH03,2025-05-09,2,Damaged,1222.52
RET0004758,ORD00096016,P0022,C00635,WH05,2025-05-20,2,Late Delivery,1222.52
